,Accessible,Adaptive_Swing,Level,Location,Name,Playground_ID,Prop_ID,lat,lon,Zip,tot_inc_num_returns,tot_inc_amnt,avg_inc_by_zip,est_median_inc
968,Y,N,4.0,"West Street, between Kent Street & Greenpoint Avenue",Transmitter Park,B385,B385,40.7299,-73.9605,11222,22570.0,1691879000.0,74961.40894993354,62850.11235955056
969,Y,N,4.0,At the corner of Cleveland and Mansion Avenues,Seaside Wildlife Nature Park,R145,R145,40.5418,-74.1426,10308,13620.0,1057582000.0,77649.19236417033,62590.862944162436
970,Y,Y,3.0,Boardwalk between Beach 29th and Beach 30th Streets,Beach 30th Street Playground,Q162,Q162,40.5926,-73.762,11691,22610.0,933446000.0,41284.65280849182,36329.56810631229
971,Y,Y,1.0,,Hunter's Point South Park,Q471,Q471,,,11101,18530.0,1554491000.0,83890.50188882892,37481.05849582173
972,Y,,,Kent Ave. between N. 9 St. and N. 12 St.,Bushwick Inlet Park,B529,B529,40.7218,-73.9615,11211,30950.0,2360597000.0,76271.3085621971,37920.23809523809
973,Y,Y,1.0,GERRITSEN AVE & SEBA AVE,Seba Playground,B057,B057,40.5894,-73.9205,11229,36350.0,2236231000.0,61519.42228335626,36786.27204030227
974,Y,Y,3.0,Pier 1 - at Old Fulton Street and Furman Street,Pier 1 Playground,B431_1,B431,40.7021,-73.9965,11201,31970.0,6307963000.0,197308.82076947138,88247.07520891365
975,Y,N,4.0,Pier 5 - at Joralemon Street,Pier 5 Playground,B431_2,B431,40.6948,-74.0005,11201,31970.0,6307963000.0,197308.82076947138,88247.07520891365
976,Y,N,4.0,Pier 6 - between Atlantic Avenue and Joralemon Street,Waterlab,B431_3,B431,40.6931,-74.0013,11201,31970.0,6307963000.0,197308.82076947138,88247.07520891365
977,Y,Y,3.0,Pier 6 - at Atlantic Avenue and Furman Street,Swing Valley,B431_4,B431,40.6931,-74.0013,11201,31970.0,6307963000.0,197308.82076947138,88247.07520891365
978,Y,N,4.0,Pier 6 - between Atlantic Avenue and Joralemon Street,Sandbox Village,B431_5,B431,40.6931,-74.0013,11201,31970.0,6307963000.0,197308.82076947138,88247.07520891365
979,Y,N,4.0,Pier 6 - between Atlantic Avenue and Joralemon Street,Slide Mountain,B431_6,B431,0.0,-74.0009,11201,31970.0,6307963000.0,197308.82076947138,88247.07520891365
980,Y,Y,4.0,Pier 2,Pier 2 Swings,B431_7,B431,40.6931,-74.0013,11201,31970.0,6307963000.0,197308.82076947138,88247.07520891365
981,Y,N,4.0,Pier 6 - between Atlantic Avenue and Joralemon Street,Marsh Garden,B431_8,B431,40.6931,-74.0013,11201,31970.0,6307963000.0,197308.82076947138,88247.07520891365
982,Y,N,2.0,,Pearl Street Playground,M378,M378,40.7077,-74.004,10038,12090.0,1595686000.0,131983.95368072786,63032.70440251572
983,Y,Y,2.0,,Ranaqua Playground,X272,X272,,,10454,15840.0,418116000.0,26396.21212121212,12602.464065708418
984,Y,N,4.0,Radcliff Ave. & 101st St.,Louis Simeone Park,Q474,Q474,40.7412,-73.8607,11368,48530.0,1450218000.0,29882.917782814755,12591.78327951202
985,Y,N,,55th Dr & Borden Ave,Copernicus Triangle,QT05,QT05,40.7259,-73.9057,11378,17640.0,975889000.0,55322.50566893424,36947.76119402985
986,Y,,1.0,205th Street and Perry Avenue,Whalen Playground,Whalen Park,X180,,,10467,44640.0,1526881000.0,34204.323476702506,36451.64835164835
987,Y,N,4.0,Longfellow Ave. & Lowell St.,Longfellow Playground,X290,X290,40.8258,-73.8881,10459,21280.0,602309000.0,28303.994360902256,13000.814332247557
988,,,,Bergen Ave. & Ave. W,McGuire Fields Tot Lot,B166D-01,B166D,40.6202,-73.899,11234,42560.0,2814947000.0,66140.6719924812,37100.51177072671
989,Y,Y,4.0,McKibbin St. between White St. and Bogart St.,Justice Gilbert Ramirez Park,B132,B132,40.7059,-73.935,11206,36490.0,1483562000.0,40656.67306111263,36777.9
990,N,,,West 35th St. & Hudson Blvd.,Bella Abzug Park Playground,M399-01,M399,40.756,-74.0007,10001,14520.0,2323084000.0,159992.01101928376,63177.94871794872
991,,,,New Dorp Ln. & Cedar Grove Ave.,Corporal Allen F. Kivlehan Park,R016-01,R016,40.5643,-74.0981,10306,26840.0,1946182000.0,72510.50670640834,62548.3870967742
992,Y,N,4.0,51st Ave. & Jackson Ave.,Old Hickory Playground,QT06,QT06,,,11101,18530.0,1554491000.0,83890.50188882892,37481.05849582173
993,N,,,East 124th St. & 1st Ave.,Othmar Ammann Playground,M273-01,M273,40.8017,-73.9325,10035,15130.0,696825000.0,46055.84930601454,36449.87146529563
994,N,N,,"Lorimer St., Between Ten Eyck St. & Stagg St.",Ten Eyck Plaza,B386,B386,40.7093,-73.9494,11206,36490.0,1483562000.0,40656.67306111263,36777.9
995,Y,N,4.0,"Knickerbocker Ave., between Menahan St. & Grove St.",Hope Ballfields,B429,B429,40.6974,-73.9175,11237,23730.0,909446000.0,38324.73662031184,37033.82949932341
996,N,N,,"Flushing Ave., Central Ave., and Evergreen Ave.",Green Central Knoll Playground,B395,B395,40.7024,-73.9335,11206,36490.0,1483562000.0,40656.67306111263,36777.9
997,Y,Y,4.0,Melrose Avenue between E. 159th & E. 160th Sts.,Yolanda Garc&iacute;a Park,X353,X353,40.823,-73.9136,10451,23290.0,752487000.0,32309.446114212107,12920.441537203598
998,Y,N,4.0,West 20th Street between 6th and 7th Avenues,Chelsea Green,M402,M402,40.7416,-73.9962,10011,29920.0,8097331000.0,270632.7205882353,88524.92012779553
